//id|editableType|itemCategory|actionType|hitsoundType|name|textureName|textureHash|itemKind|val1|textureX|textureY|spreadType|isStripeyWallpaper|collisionType|breakHits|dropChance|clothingType|rarity|maxAmount|extraFile|extraFileHash|audioVolume|petName|petPrefix|petSuffix|petAbility|seedBase|seedOverlay|treeBase|treeLeaves|seedColor|seedOverlayColor|unkval1|growTime|val2|isRayman|extraOptions|texture2|extraOptions2|punchOptions

version|14
item_count|11870


7152|20|0|20|1|Plasma Hair|player_hair4.rttex|-23258595|4|-1|4|6|1|0|1|0|0|7|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7153|4|0|19|1|Plasma Hair Seed|player_hair4.rttex|-23258595|0|-1|4|6|1|0|0|120|2|7|999|200||0|400|||||8|0|0|0|643301631|15925247|0|3600|0|0||||
7154|21|0|18|0|Tiled Hospital Wall|tiles_page12.rttex|-1715278529|0|-1|5|2|1|0|0|36|8|0|999|200|game/p_tirfd.rttex|2071831132|1|||||0|0|0|0|-1|-1|0|0|0|0||||
7155|4|0|19|0|Tiled Hospital Wall Seed|tiles_page12.rttex|-1715278529|0|-1|5|2|1|0|0|120|2|0|999|200||0|400|||||9|2|1|2|-2138201345|1850492159|0|3600|0|0||||
7156|20|0|17|2|Fallen Pillar|tiles_page12.rttex|-1715278529|0|-1|11|5|3|0|1|36|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7157|4|0|19|2|Fallen Pillar Seed|tiles_page12.rttex|-1715278529|0|-1|11|5|3|0|0|120|2|0|999|200||0|400|||||10|4|2|4|-908599297|-2002340353|0|3600|0|0||||
7158|20|0|29|2|Oil Slick|tiles_page12.rttex|-1715278529|0|-1|4|2|1|0|1|36|8|0|999|200|game/p_shaspi.rttex|752496211|1|||||0|0|0|0|-1|-1|0|0|0|0||||
7159|4|0|19|2|Oil Slick Seed|tiles_page12.rttex|-1715278529|0|-1|4|2|1|0|0|120|2|0|999|200||0|400|||||11|6|3|6|1616929023|555819519|0|3600|0|0||||
7160|20|0|24|3|HyperTech Multi-Jet Energy Pulser|tiles_page12.rttex|-1715278529|0|-1|13|4|1|0|1|36|8|0|999|200|audio/pinball.wav|1380869118|100|||||0|0|0|0|-1|-1|0|0|0|0||||
7161|4|0|19|3|HyperTech Multi-Jet Energy Pulser Seed|tiles_page12.rttex|-1715278529|0|-1|13|4|1|0|0|120|2|0|999|200||0|400|||||12|8|4|0|369954047|-1330597633|0|3600|0|0||||
7162|20|0|17|1|Hour Glass|tiles_page12.rttex|-1715278529|37|-1|15|4|1|0|1|36|8|0|15|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7163|4|0|19|1|Hour Glass Seed|tiles_page12.rttex|-1715278529|0|-1|15|4|1|0|0|120|2|0|15|200||0|400|||||13|10|5|2|877363455|-118506753|0|3825|0|0||||
7164|22|0|9|0|Red House Entrance|tiles_page12.rttex|-1715278529|0|-1|9|5|1|0|3|36|8|0|15|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7165|4|0|19|0|Red House Entrance Seed|tiles_page12.rttex|-1715278529|0|-1|9|5|1|0|0|120|2|0|15|200||0|400|||||14|12|6|4|826120191|13039871|0|3825|0|0||||
7166|20|0|107|1|Ancestral Orb of Time|player_artifact.rttex|443776893|0|-1|4|0|1|0|1|0|0|6|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7167|4|0|19|1|Ancestral Orb of Time Seed|player_artifact.rttex|443776893|0|-1|4|0|1|0|0|120|2|6|999|200||0|400|||||15|14|7|6|-365640705|998492159|0|3600|0|0||||
7168|20|128|107|1|Ancestral Orb of Time : Level 2|player_artifact.rttex|443776893|0|-1|4|1|1|0|1|0|0|6|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7169|4|0|19|1|Ancestral Orb of Time : Level 2 Seed|player_artifact.rttex|443776893|0|-1|4|1|1|0|0|120|2|6|999|200||0|400|||||0|0|0|0|-365640705|998492159|0|3600|0|0||||
7170|20|128|107|1|Ancestral Orb of Time : Level 3|player_artifact.rttex|443776893|0|-1|4|2|1|0|1|0|0|6|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7171|4|0|19|1|Ancestral Orb of Time : Level 3 Seed|player_artifact.rttex|443776893|0|-1|4|2|1|0|0|120|2|6|999|200||0|400|||||1|2|1|2|-365640705|998492159|0|3600|0|0||||
7172|20|128|107|1|Ancestral Orb of Time : Level 4|player_artifact.rttex|443776893|0|-1|4|3|1|0|1|0|0|6|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7173|4|0|19|1|Ancestral Orb of Time : Level 4 Seed|player_artifact.rttex|443776893|0|-1|4|3|1|0|0|120|2|6|999|200||0|400|||||2|4|2|4|-365640705|998492159|0|3600|0|0||||
7174|20|128|107|1|Ancestral Orb of Time : Level 5|player_artifact.rttex|443776893|0|-1|4|4|1|0|1|0|0|6|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7175|4|0|19|1|Ancestral Orb of Time : Level 5 Seed|player_artifact.rttex|443776893|0|-1|4|4|1|0|0|120|2|6|999|200||0|400|||||3|6|3|6|-365640705|998492159|0|3600|0|0||||
7176|21|0|17|2|Dragon Block|tiles_page12.rttex|-1715278529|0|-1|8|5|1|0|1|36|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7177|4|0|19|2|Dragon Block Seed|tiles_page12.rttex|-1715278529|0|-1|8|5|1|0|0|120|2|0|999|200||0|400|||||4|8|4|0|275603199|1838991103|0|3600|0|0||||
7178|20|0|14|0|Carnival Ladders|tiles_page12.rttex|-1715278529|0|-1|12|4|1|0|2|36|3|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7179|4|0|19|0|Carnival Ladders Seed|tiles_page12.rttex|-1715278529|0|-1|12|4|1|0|0|120|2|0|999|200||0|400|||||5|10|5|2|749072127|909569791|0|3600|0|0||||
7180|20|4|14|0|Carnival Creep Platform|tiles_page12.rttex|-1715278529|0|-1|6|6|1|0|2|36|3|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7181|4|4|19|0|Carnival Creep Platform Seed|tiles_page12.rttex|-1715278529|0|-1|6|6|1|0|0|120|2|0|999|200||0|400|||||6|12|6|4|605875711|13434879|0|3600|0|0||||
7182|84|4|17|0|Disabled Carnival Creep Platform|tiles_page12.rttex|-1715278529|0|-1|7|6|1|0|0|36|3|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7183|4|4|19|0|Disabled Carnival Creep Platform Seed|tiles_page12.rttex|-1715278529|0|-1|7|6|1|0|0|120|2|0|999|200||0|400|||||7|14|7|6|252349439|7442431|0|3600|0|0||||
7184|22|0|2|3|Atomic Gate|tiles_page12.rttex|-1715278529|4|-1|9|6|1|0|0|30|8|0|999|200||0|300|||||0|0|0|0|-1|-1|0|0|0|0||||
7185|4|0|19|3|Atomic Gate Seed|tiles_page12.rttex|-1715278529|0|-1|9|6|1|0|0|120|2|0|999|200||0|400|||||8|0|0|0|573698815|196541183|0|3600|0|0||||
7186|21|0|17|1|Crystallized Time|tiles_page12.rttex|-1715278529|0|-1|11|6|1|0|1|54|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7187|4|0|19|1|Crystallized Time Seed|tiles_page12.rttex|-1715278529|0|-1|11|6|1|0|0|120|2|0|999|200||0|400|||||9|2|1|2|-17635585|-3301377|0|3600|0|0||||
7188|14|2|3|3|Blue Gem Lock|tiles_page12.rttex|-1715278529|0|-1|8|4|1|0|1|252|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7189|4|0|19|3|Blue Gem Lock Seed|tiles_page12.rttex|-1715278529|0|-1|8|4|1|0|0|120|2|0|999|200||0|400|||||10|4|2|4|-65336|-10085377|0|3600|0|0||||
7190|20|0|8|0|Guild Name Changer|tiles_page12.rttex|-1715278529|0|-1|2|2|1|0|0|18|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7191|4|0|19|0|Guild Name Changer Seed|tiles_page12.rttex|-1715278529|0|-1|2|2|1|0|0|120|2|0|999|200||0|400|||||11|6|3|6|-891029249|-1064101889|0|3600|0|0||||
7192|20|0|20|1|Shadow Spirit of the Underworld|player_chestitem2.rttex|2092004651|6|-1|6|5|1|0|1|0|0|8|999|200|game/p_shaspi.rttex|752496211|32|||||0|0|0|0|-1|-1|0|0|13|0|6,5|7,5||game/player_chestitem2.rttex||
7193|4|0|19|1|Shadow Spirit of the Underworld Seed|player_chestitem2.rttex|2092004651|0|-1|6|5|1|0|0|120|2|8|999|200||0|400|||||12|8|4|0|623191551|774491391|0|3600|0|0||||
7194|3|4|33|0|Hacker's Dialog|tiles_page1.rttex|91467596|0|-1|20|8|1|0|0|24|8|0|999|200|game/amorkasd.rttex|-1731440990|32|||||0|0|0|0|-1|-1|0|0|0|0||||
7195|0|4|19|0|Hacker's Dialog Seed|tiles_page1.rttex|91467596|0|-1|20|8|1|0|0|120|2|0|999|200||0|400|||||13|10|5|2|-488447233|1233303551|0|3600|0|0||||
7196|20|0|20|1|Monarch Butterfly Wings|player_back3.rttex|703147382|4|-1|5|1|1|0|1|0|0|6|999|200|game/wn_awg.rttex|1709060288|200|||||0|0|0|0|-1|-1|0|0|33|0|0,0|1,0|2,0|3,0|||0,1|1,1|2,1|3,1||
7197|4|0|19|1|Monarch Butterfly Wings Seed|player_back3.rttex|703147382|0|-1|5|1|1|0|0|120|2|6|999|200||0|400|||||14|12|6|4|-695205633|560852735|0|3600|0|0||||
7198|20|32|20|1|Winter Freezer Hood|player_hair4.rttex|-23258595|0|-1|6|7|1|0|1|0|0|7|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7199|4|0|19|1|Winter Freezer Hood Seed|player_hair4.rttex|-23258595|0|-1|6|7|1|0|0|120|2|7|999|200||0|400|||||15|14|7|6|-607644161|2085617919|0|3600|0|0||||
7200|20|32|20|1|Ultra Winter Freezer Hood|player_hair4.rttex|-23258595|0|-1|3|7|1|0|1|0|0|7|999|200||0|400|||||0|0|0|0|-1|-1|0|0|1|0|3,7|4,7|5,7||||
7201|4|0|19|1|Ultra Winter Freezer Hood Seed|player_hair4.rttex|-23258595|0|-1|3|7|1|0|0|120|2|7|999|200||0|400|||||0|0|0|0|-607644161|2085617919|0|3600|0|0||||
7202|28|2|126|0|Storm Cloud|gd_page2.rttex|312799956|9|-1|6|15|1|0|12|48|2|0|999|200||0|50|||||0|0|0|0|-1|-1|0|0|0|0||||
7203|4|0|19|0|Storm Cloud Seed|gd_page2.rttex|312799956|0|-1|6|15|1|0|0|120|2|0|999|200||0|400|||||1|2|1|2|-505290241|-1027423489|0|3600|0|0||||
7204|20|0|20|1|Supplier's Cape|player_back3.rttex|703147382|0|-1|0|2|1|0|1|0|0|6|999|200||0|200|||||0|0|0|0|-1|-1|0|0|1|0|0,2|1,2|2,2|3,2||||
7205|4|0|19|1|Supplier's Cape Seed|player_back3.rttex|703147382|0|-1|0|2|1|0|0|120|2|6|999|200||0|400|||||2|4|2|4|204931071|-426376961|0|3600|0|0||||
7206|20|0|20|1|The Great Chameleon: Master of Disguise|player_handitem6.rttex|967578795|6|-1|6|6|1|0|1|0|0|5|999|200|game/pih_leon.rttex|742501068|5|||||0|0|0|0|-1|-1|0|0|0|0||||
7207|4|0|19|1|The Great Chameleon: Master of Disguise Seed|player_handitem6.rttex|967578795|0|-1|6|6|1|0|0|120|2|5|999|200||0|400|||||3|6|3|6|1320839167|561115903|0|3600|0|0||||
7208|20|0|20|1|Winter Freezer Robe|player_shirt4.rttex|-931115318|8|-1|7|3|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7209|4|0|19|1|Winter Freezer Robe Seed|player_shirt4.rttex|-931115318|0|-1|7|3|1|0|0|120|2|1|999|200||0|400|||||4|8|4|0|-641203969|-219638529|0|3600|0|0||||
7210|20|0|20|1|Ultra Winter Freezer Robe|player_shirt4.rttex|-931115318|8|-1|4|3|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|1|0|4,3|5,3|6,3||||
7211|4|0|19|1|Ultra Winter Freezer Robe Seed|player_shirt4.rttex|-931115318|0|-1|4|3|1|0|0|120|2|1|999|200||0|400|||||5|10|5|2|-641203969|-219638529|0|3600|0|0||||
7212|28|2|17|2|Lunar Crater|gd_page2.rttex|312799956|0|-1|13|12|1|0|1|48|2|0|999|200|game/player_hater_icon.rttex|-401086641|0|||||0|0|0|0|-1|-1|0|0|0|0||||
7213|4|0|19|2|Lunar Crater Seed|gd_page2.rttex|312799956|0|-1|13|12|1|0|0|120|2|0|999|200||0|400|||||6|12|6|4|-1434280449|-590817537|0|3600|0|0||||
7214|20|0|20|1|Crafter's Cape|player_back3.rttex|703147382|4|-1|3|1|1|0|1|0|0|6|999|200||0|200|||||0|0|0|0|-1|-1|0|0|1|0|3,1|4,1||||
7215|4|0|19|1|Crafter's Cape Seed|player_back3.rttex|703147382|0|-1|3|1|1|0|0|120|2|6|999|200||0|400|||||7|14|7|6|1681785599|-1720645889|0|3600|0|0||||
7216|20|0|20|1|Mad Hatter|player_hater.rttex|1880324777|0|-1|0|0|1|0|1|0|0|0|999|200||0|250|||||0|0|0|0|-1|-1|0|0|1|0|3,0|1,0|1,4|7,4||||
7217|4|0|19|1|Mad Hatter Seed|player_hater.rttex|1880324777|0|-1|0|0|1|0|0|120|2|0|999|200||0|400|||||8|0|0|0|1179010815|1571814399|0|3600|0|0||||
7218|128|0|28|0|Sheet Music: Lyre Note|gd_page2.rttex|312799956|0|-1|0|15|1|0|0|36|4|0|18|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7219|0|0|19|0|Sheet Music: Lyre Note Seed|gd_page2.rttex|312799956|0|-1|0|15|1|0|0|120|2|0|18|200||0|400|||||9|2|1|2|1101725695|458396159|0|6372|0|0||||
7220|128|0|28|0|Sheet Music: Sharp Lyre|gd_page2.rttex|312799956|0|-1|4|15|1|0|0|36|4|0|26|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7221|0|0|19|0|Sheet Music: Sharp Lyre Seed|gd_page2.rttex|312799956|0|-1|4|15|1|0|0|120|2|0|26|200||0|400|||||10|4|2|4|1101725695|458396159|0|18356|0|0||||
7222|128|0|28|0|Sheet Music: Flat Lyre|gd_page2.rttex|312799956|0|-1|2|15|1|0|0|36|4|0|19|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7223|0|0|19|0|Sheet Music: Flat Lyre Seed|gd_page2.rttex|312799956|0|-1|2|15|1|0|0|120|2|0|19|200||0|400|||||11|6|3|6|1101725695|458396159|0|7429|0|0||||
7224|20|0|18|0|Oak Tree|gd_page3.rttex|829795353|0|-1|8|0|5|0|0|48|4|0|999|200|game/gd_page3.rttex|829795353|0|||||0|0|0|0|-1|-1|0|0|0|0||||
7225|4|0|19|0|Oak Tree Seed|gd_page3.rttex|829795353|0|-1|8|0|5|0|0|120|2|0|999|200||0|400|||||12|8|4|0|727619583|440758015|0|3600|0|0||||
7226|20|32|17|0|Winter Foliage|gd_page3.rttex|829795353|0|-1|0|2|5|0|0|48|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7227|4|0|19|0|Winter Foliage Seed|gd_page3.rttex|829795353|0|-1|0|2|5|0|0|120|2|0|999|200||0|400|||||13|10|5|2|12049407|7201535|0|3600|0|0||||
7228|20|0|18|0|Galleon's Mast|gd_page3.rttex|829795353|0|-1|20|0|7|0|0|48|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7229|4|0|19|0|Galleon's Mast Seed|gd_page3.rttex|829795353|0|-1|20|0|7|0|0|120|2|0|999|200||0|400|||||14|12|6|4|1080726271|1504237055|0|3600|0|0||||
7230|20|0|17|0|Winter Hedge|gd_page3.rttex|829795353|0|-1|0|0|5|0|1|48|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7231|4|0|19|0|Winter Hedge Seed|gd_page3.rttex|829795353|0|-1|0|0|5|0|0|120|2|0|999|200||0|400|||||15|14|7|6|12049407|9232383|0|3600|0|0||||
7232|20|0|8|3|Growmoji Halo|gd_page2.rttex|312799956|0|-1|14|15|1|0|0|30|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7233|4|0|19|3|Growmoji Halo Seed|gd_page2.rttex|312799956|0|-1|14|15|1|0|0|120|2|0|999|200||0|400|||||0|0|0|0|-1602871041|836763647|0|3600|0|0||||
7234|20|0|8|3|Growmoji Nuke|gd_page2.rttex|312799956|0|-1|15|15|1|0|0|30|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7235|4|0|19|3|Growmoji Nuke Seed|gd_page2.rttex|312799956|0|-1|15|15|1|0|0|120|2|0|999|200||0|400|||||1|2|1|2|-1602871041|287899647|0|3600|0|0||||
7236|20|0|17|2|Sunset Clouds|gd_page3.rttex|829795353|0|-1|8|6|2|0|1|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7237|4|0|19|2|Sunset Clouds Seed|gd_page3.rttex|829795353|0|-1|8|6|2|0|0|120|2|0|999|200||0|400|||||2|4|2|4|-639304449|-2069039617|0|3600|0|0||||
7238|20|0|18|2|Sunset Clouds Background|gd_page3.rttex|829795353|0|-1|0|7|2|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7239|4|0|19|2|Sunset Clouds Background Seed|gd_page3.rttex|829795353|0|-1|0|7|2|0|0|120|2|0|999|200||0|400|||||3|6|3|6|-1245719041|1787811071|0|3600|0|0||||
7240|20|0|14|0|Galleon's Ratlines|gd_page2.rttex|312799956|0|-1|15|12|1|0|2|36|3|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7241|4|0|19|0|Galleon's Ratlines Seed|gd_page2.rttex|312799956|0|-1|15|12|1|0|0|120|2|0|999|200||0|400|||||4|8|4|0|1435156735|1776418815|0|3600|0|0||||
7242|20|0|18|0|Galleon Hull|gd_page3.rttex|829795353|0|-1|16|2|5|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7243|4|0|19|0|Galleon Hull Seed|gd_page3.rttex|829795353|0|-1|16|2|5|0|0|120|2|0|999|200||0|400|||||5|10|5|2|1080726271|710114047|0|3600|0|0||||
7244|20|32|17|0|Galleon's Crow's Nest|gd_page3.rttex|829795353|0|-1|16|0|3|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7245|4|0|19|0|Galleon's Crow's Nest Seed|gd_page3.rttex|829795353|0|-1|16|0|3|0|0|120|2|0|999|200||0|400|||||6|12|6|4|391021311|1132245759|0|3600|0|0||||
7246|20|0|20|1|Lyre|player_handitem6.rttex|967578795|0|-1|2|7|1|0|1|0|0|5|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7247|4|0|19|1|Lyre Seed|player_handitem6.rttex|967578795|0|-1|2|7|1|0|0|120|2|5|999|200||0|400|||||7|14|7|6|1485555199|623257855|0|3600|0|0||||
7248|20|0|17|0|Weapons Rack|gd_page2.rttex|312799956|0|-1|10|15|3|0|0|36|4|0|999|200|game/player_hair5_icon.rttex|131425082|200|||||0|0|0|0|-1|-1|0|0|0|0||||
7249|4|0|19|0|Weapons Rack Seed|gd_page2.rttex|312799956|0|-1|10|15|3|0|0|120|2|0|999|200||0|400|||||8|0|0|0|573722367|-1179010561|0|3600|0|0||||
7250|20|0|20|0|Jack's Shoes|player_feet9.rttex|658126967|4|-1|2|0|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7251|4|0|19|0|Jack's Shoes Seed|player_feet9.rttex|658126967|0|-1|2|0|1|0|0|120|2|3|999|200||0|400|||||9|2|1|2|993737727|-2088532993|0|3600|0|0||||
7252|20|0|20|1|Jack's Jeans|player_pants3.rttex|2024177092|0|-1|5|0|1|0|1|0|0|2|999|200|game/player_feet9_icon.rttex|-2075454166|200|||||0|0|0|0|-1|-1|0|0|0|0||||
7253|4|0|19|1|Jack's Jeans Seed|player_pants3.rttex|2024177092|0|-1|5|0|1|0|0|120|2|2|999|200||0|400|||||10|4|2|4|2038004223|252645375|0|3600|0|0||||
7254|20|0|20|4|Jack's Vest|player_shirt4.rttex|-931115318|0|-1|0|4|1|0|1|0|0|1|999|200|game/player_feet9.rttex|658126967|200|||||0|0|0|0|-1|-1|0|0|0|0||||
7255|4|0|19|4|Jack's Vest Seed|player_shirt4.rttex|-931115318|0|-1|0|4|1|0|0|120|2|1|999|200||0|400|||||11|6|3|6|2038004223|252645375|0|3600|0|0||||
7256|20|0|20|1|Jack's Hat|player_hair5.rttex|1295432560|0|-1|2|0|1|0|1|0|0|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7257|4|0|19|1|Jack's Hat Seed|player_hair5.rttex|1295432560|0|-1|2|0|1|0|0|120|2|0|999|200||0|400|||||12|8|4|0|2038004223|355758079|0|3600|0|0||||
7258|20|0|20|1|Future Perfect Chip|player_hair5.rttex|1295432560|4|-1|0|0|1|0|1|0|0|7|999|200|game/player_hair5.rttex|1295432560|200|||||0|0|0|0|-1|-1|0|0|0|0||||
7259|4|0|19|1|Future Perfect Chip Seed|player_hair5.rttex|1295432560|0|-1|0|0|1|0|0|120|2|7|999|200||0|400|||||13|10|5|2|1317346815|1474381567|0|3600|0|0||||
7260|20|0|20|1|Swirling Rainbow Eyes|player_faceitem7.rttex|-1020247987|24|-1|2|4|1|0|1|0|0|4|999|200||0|100|||||0|0|0|0|-1|-1|0|0|1|0|2,4|3,4|4,4|5,4||||
7261|4|0|19|1|Swirling Rainbow Eyes Seed|player_faceitem7.rttex|-1020247987|0|-1|2|4|1|0|0|120|2|4|999|200||0|400|||||14|12|6|4|586998527|609026047|0|3600|0|0||||
7262|20|0|20|6|Knight's Chainmail - Sun|player_shirt4.rttex|-931115318|0|-1|2|3|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7263|4|0|19|6|Knight's Chainmail - Sun Seed|player_shirt4.rttex|-931115318|0|-1|2|3|1|0|0|120|2|1|999|200||0|400|||||15|14|7|6|-1313630977|252419839|0|3600|0|0||||
7264|20|0|20|6|Knight's Chainmail - Lion|player_shirt4.rttex|-931115318|0|-1|1|3|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7265|4|0|19|6|Knight's Chainmail - Lion Seed|player_shirt4.rttex|-931115318|0|-1|1|3|1|0|0|120|2|1|999|200||0|400|||||0|0|0|0|-1313630977|-2074078209|0|3600|0|0||||
7266|20|0|20|6|Knight's Chainmail - Crown|player_shirt4.rttex|-931115318|0|-1|3|3|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7267|4|0|19|6|Knight's Chainmail - Crown Seed|player_shirt4.rttex|-931115318|0|-1|3|3|1|0|0|120|2|1|999|200||0|400|||||1|2|1|2|-1313630977|295039999|0|3600|0|0||||
7268|84|0|17|0|Tapestry|gd_page2.rttex|312799956|0|-1|8|13|3|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7269|4|0|19|0|Tapestry Seed|gd_page2.rttex|312799956|0|-1|8|13|3|0|0|120|2|0|999|200||0|400|||||2|4|2|4|-1517289217|1893138431|0|3600|0|0||||
7270|20|32|17|0|Peasant Fence|gd_page3.rttex|829795353|0|-1|12|5|3|0|0|48|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7271|4|0|19|0|Peasant Fence Seed|gd_page3.rttex|829795353|0|-1|12|5|3|0|0|120|2|0|999|200||0|400|||||3|6|3|6|1064343039|724129535|0|3600|0|0||||
7272|20|32|18|0|Nobleman's House|gd_page3.rttex|829795353|0|-1|0|5|5|0|0|48|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7273|4|0|19|0|Nobleman's House Seed|gd_page3.rttex|829795353|0|-1|0|5|5|0|0|120|2|0|999|200||0|400|||||4|8|4|0|-622859265|1011245055|0|3600|0|0||||
7274|21|0|14|0|Rotten Woodland Tree|gd_page2.rttex|312799956|26|-1|12|13|3|0|2|36|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7275|4|0|19|0|Rotten Woodland Tree Seed|gd_page2.rttex|312799956|0|-1|12|13|3|0|0|120|2|0|999|200||0|400|||||5|10|5|2|1299023615|776298239|0|3600|0|0||||
7276|20|0|20|1|Knight's Great Helm - Golden|player_hair4.rttex|-23258595|0|-1|0|7|1|0|1|0|0|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7277|4|0|19|1|Knight's Great Helm - Golden Seed|player_hair4.rttex|-23258595|0|-1|0|7|1|0|0|120|2|0|999|200||0|400|||||6|12|6|4|868874495|336902399|0|3600|0|0||||
7278|20|0|20|1|Knight's Helm - Crusader|player_hair4.rttex|-23258595|0|-1|1|7|1|0|1|0|0|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7279|4|0|19|1|Knight's Helm - Crusader Seed|player_hair4.rttex|-23258595|0|-1|1|7|1|0|0|120|2|0|999|200||0|400|||||7|14|7|6|-1785358849|868874495|0|3600|0|0||||
7280|20|0|20|1|Knight's Helm - Antlers|player_hair4.rttex|-23258595|0|-1|2|7|1|0|1|0|0|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7281|4|0|19|1|Knight's Helm - Antlers Seed|player_hair4.rttex|-23258595|0|-1|2|7|1|0|0|120|2|0|999|200||0|400|||||8|0|0|0|2122219263|1264347647|0|3600|0|0||||
7282|22|0|122|3|Weather Vane|gd_page2.rttex|312799956|0|-1|8|14|1|0|0|48|4|0|999|200||0|200|||||0|0|0|0|-1|-1|0|0|1|0|8,14|9,14|10,14|11,14||||
7283|4|0|19|3|Weather Vane Seed|gd_page2.rttex|312799956|0|-1|8|14|1|0|0|120|2|0|999|200||0|400|||||9|2|1|2|209443583|163051519|0|3600|0|0||||
7284|20|32|17|0|Stables|gd_page3.rttex|829795353|0|-1|8|3|5|0|0|48|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7285|4|0|19|0|Stables Seed|gd_page3.rttex|829795353|0|-1|8|3|5|0|0|120|2|0|999|200||0|400|||||10|4|2|4|628196351|744127743|0|3600|0|0||||
7286|20|32|17|2|Murder Hole - Hot Liquid Tar|gd_page2.rttex|312799956|0|-1|7|13|1|0|0|48|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7287|4|0|19|2|Murder Hole - Hot Liquid Tar Seed|gd_page2.rttex|312799956|0|-1|7|13|1|0|0|120|2|0|999|200||0|400|||||11|6|3|6|286331391|1297835775|0|3600|0|0||||
7288|20|0|25|0|Cheval de Frise (Siege Barrier)|gd_page2.rttex|312799956|0|-1|14|12|1|0|1|48|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7289|4|0|19|0|Cheval de Frise (Siege Barrier) Seed|gd_page2.rttex|312799956|0|-1|14|12|1|0|0|120|2|0|999|200||0|400|||||12|8|4|0|1064343039|608068863|0|3600|0|0||||
7290|20|0|17|0|Royal Carpet|gd_page3.rttex|829795353|0|-1|8|5|3|0|1|48|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
7291|4|0|19|0|Royal Carpet Seed|gd_page3.rttex|829795353|0|-1|8|5|3|0|0|120|2|0|999|200||0|400|||||13|10|5|2|352691967|-1785744129|0|3600|0|0||||
